Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,32.624999,33.499996,32.500004,33.375001,233600,13.922875
2000-01-04,33.125,33.499996,32.999995,33.375001,237900,13.922875
2000-01-05,33.062503,34.249998,32.937497,34.249998,154600,14.287892999999999
2000-01-06,34.125003,34.75,33.9375,34.687502,149900,14.470404
2000-01-07,34.499999,35.124996,34.499999,34.937503,1228600,14.574696
2000-01-10,34.937503,36.000004,34.75,35.250001,286500,14.705059
2000-01-11,35.374994,35.374994,34.75,34.874995,210000,14.548620000000001
2000-01-12,34.624994,34.75,34.437502,34.499999,74400,14.392185000000001
2000-01-13,34.499999,34.562497,34.312496,34.437502,71900,14.366113
2000-01-14,34.437502,34.437502,33.875003,33.875003,138000,14.131457999999999
2000-01-18,33.749997,34.624994,33.749997,34.312496,104100,14.313965
2000-01-19,34.312496,34.375004,33.999998,34.125003,145200,14.23575
2000-01-20,33.999998,34.125003,33.749997,33.812494,66000,14.105382
2000-01-21,33.875003,33.9375,33.562504,33.562504,165800,14.001095000000001
2000-01-24,33.312503,33.499996,32.187495,32.437496,390000,13.531781
2000-01-25,32.437496,32.437496,31.874996000000003,32.000002,524200,13.349274
2000-01-26,32.000002,32.124997,31.374995000000002,32.0625,141200,13.375345999999999
2000-01-27,31.812499,32.124997,31.624996000000003,31.937494,130400,13.323198000000001
2000-01-28,31.937494,31.937494,31.687503999999997,31.937494,92700,13.323198000000001
2000-01-31,31.937494,32.000002,31.312496999999997,31.312496999999997,247000,13.062471
2000-02-01,31.562497999999998,31.937494,31.374995000000002,31.750001,585200,13.244982
2000-02-02,31.750001,31.812499,31.374995000000002,31.750001,395900,13.244982
2000-02-03,31.25,31.25,31.062496999999997,31.25,189000,13.23651
2000-02-04,31.25,31.312496999999997,30.499997999999998,30.625003000000003,1840700,12.971781
2000-02-07,30.499997999999998,30.999999,30.499997999999998,30.999999,165900,13.130617
2000-02-08,30.999999,30.999999,30.749997999999998,30.937502000000002,200800,13.104144999999999
2000-02-09,30.937502000000002,30.999999,30.749997999999998,30.937502000000002,276800,13.104144999999999
2000-02-10,30.999999,30.999999,30.687501,30.749997999999998,185500,13.024725
2000-02-11,30.749997999999998,30.999999,30.687501,30.749997999999998,112900,13.024725
2000-02-14,30.749997999999998,30.749997999999998,30.499997999999998,30.562495000000002,311800,12.945305000000001
2000-02-15,30.687501,31.124994,30.499997999999998,30.999999,186700,13.130617
2000-02-16,30.812496000000003,30.875003999999997,30.562495000000002,30.625003000000003,147200,12.971781
2000-02-17,30.687501,30.875003999999997,30.562495000000002,30.875003999999997,82900,13.077672999999999
2000-02-18,30.875003999999997,30.999999,30.499997999999998,30.625003000000003,129100,12.971781
2000-02-22,30.375002000000002,30.812496000000003,30.375002000000002,30.687501,255600,12.998253
2000-02-23,30.749997999999998,30.875003999999997,30.125002000000002,30.499997999999998,269300,12.918833
2000-02-24,30.749997999999998,30.749997999999998,30.249996999999997,30.375002000000002,125900,12.865889
2000-02-25,30.249996999999997,30.375002000000002,30.125002000000002,30.125002000000002,63900,12.759996000000001
2000-02-28,30.125002000000002,30.375002000000002,29.999996000000003,30.312494,144800,12.839412
2000-02-29,30.4375,30.625003000000003,30.249996999999997,30.593747999999998,116700,12.958542
2000-03-01,30.375002000000002,30.937502000000002,30.312494,30.812496000000003,112200,13.051197
2000-03-02,30.687501,31.062496999999997,30.499997999999998,30.875003999999997,88800,13.077672999999999
2000-03-03,30.687501,30.875003999999997,30.625003000000003,30.687501,157300,12.998253
2000-03-06,30.812496000000003,31.25,30.687501,30.937502000000002,104400,13.104144999999999
2000-03-07,30.937502000000002,31.187502000000002,30.812496000000003,30.999999,305500,13.130617
2000-03-08,30.875003999999997,30.999999,30.562495000000002,30.812496000000003,97200,13.051197
